Cell,Pms1,Prrx2,Ets1,Tet2,Crebrf,Gli3,Zhx2,A630089N07Rik,Zfhx4,Pbx3
05_42_62__s2,0.26982997382346535,0.3881616210164779,0.524232717634076,0.5257836426706627,0.6034560774072624,0.3786390371063892,0.5313416421977212,0.2463746626054863,0.507012411381388,0.249876236046637
03_23_55__s4,0.4926048522568454,0.46788486003218854,0.5260549128642892,0.43344544320028,0.43206812113574655,0.5677016963718529,0.5099259732021182,0.4179916248115141,0.443531432034052,0.3802898368583575
02_23_94__s8,0.25422841460249196,0.4045253513797732,0.5089663127565969,0.5469685836588878,0.7985630453660959,0.33459229721146583,0.4610864547856069,0.23350154145438415,0.5030428831682368,0.2509321529099611
03_92_33__s1,0.29823439782024913,0.5753081017039968,0.5754081697743215,0.5262378325218274,0.5956690104733561,0.4961743749471786,0.5813134664150831,0.2581425136148147,0.49942257962274555,0.26074883113054625
05_60_85__s8,0.3125821876178453,0.3691177939397978,0.5609997182315757,0.5040794800581104,0.48531155960272465,0.4187776960888828,0.5749202526355349,0.26899335374486993,0.4997828637132213,0.2661898827989757
03_40_93__s5,0.30619150080101565,0.5725616266499814,0.5835437428178507,0.5250224958334575,0.5322014051439979,0.5063153331679766,0.5644235329317356,0.25650013100436997,0.5084425828756328,0.2572948017035386
03_64_55__s8,0.2864377438096929,0.6123160944581312,0.5666350901449986,0.5215017920893158,0.6122087173889283,0.48121786572526387,0.601695167705635,0.24536021532281863,0.5216358828841048,0.2508305195700192
02_67_84__s1,0.322559608095646,0.5898509690268515,0.588486736288174,0.5105940591795166,0.6087800690225269,0.539394545095577,0.5336344368016769,0.2626866986051132,0.5177135876898725,0.26809571591140213
03_35_67__s7,0.32194263058875133,0.5608640598016678,0.6380461522384914,0.5044777755274499,0.5636925815516367,0.5216535198572311,0.5442380734330536,0.25983372229675294,0.49857116851696354,0.2658063028677854
02_27_84__s2,0.28257495569970503,0.6270287446244519,0.5689783893613481,0.5259392458104014,0.6152811131939757,0.47110747649862217,0.6027542028405526,0.24812118370318403,0.5239284163794738,0.253620340255899
01_09_35__s1,0.30803860981113973,0.5867733093919889,0.5759482104819823,0.5277411985671152,0.5902864117420696,0.5121229000632495,0.574600532422786,0.2616368095886089,0.5071366125828336,0.2628190271864436
03_64_04__s7,0.2590199560019935,0.5732427238180124,0.6062431378299148,0.5238578154821332,0.5998131535465511,0.4558501333219051,0.6659875094840222,0.2318600201214159,0.5479673275442529,0.24728719995530568
02_40_58__s1,0.27262032252509494,0.41952901148596283,0.5388782716277482,0.5273883979909341,0.5284005814039665,0.3865723253057761,0.6304415540852052,0.24668233133474232,0.5277242555262822,0.24745689842842244
05_75_02__s4,0.280980872698613,0.540819798956887,0.5817380815299972,0.5216816970131096,0.5655189045999023,0.44746807363352137,0.5695203106551111,0.24038300929945938,0.5216262552726655,0.24470185158581362
03_19_57__s8,0.3762706297892032,0.49731115335660175,0.5895946685561593,0.4938348883670532,0.44692934318518346,0.509280974476482,0.5195117646270908,0.30957198656328844,0.4733849002415814,0.29049137495925453
01_36_31__s1,0.26537965463499225,0.6635533275138733,0.627247752222794,0.5463446910802996,0.63491667821123,0.3981585941081151,0.6182049271272222,0.24077924626772262,0.5381438058395471,0.24102400542771574
03_30_53__s2,0.35068080872391416,0.27060857760086576,0.47494464065592584,0.43405315736923583,0.38053546067530697,0.38802143957899354,0.5502844622810484,0.3552960820085961,0.4519107417902198,0.37065448704145665
02_47_47__s7,0.2732230107119839,0.5228552360769231,0.5509618059965712,0.5242062300105058,0.5281459048656326,0.44322371613870865,0.5800184119364468,0.2372840382315874,0.5192206065750462,0.24864011172527273
01_94_81__s1,0.3057148369300668,0.4927856264416914,0.7002627465454235,0.5044970720583104,0.6763335002931375,0.4547445794326907,0.4535221440882356,0.24865559155393005,0.4868889340525836,0.2802114375336687
05_68_11__s1,0.2904302588082383,0.5871518587135467,0.5753860281374656,0.5279732392578614,0.5878265211894053,0.4687667699834721,0.5575616035811765,0.24848556991409212,0.5053490468208648,0.2524258809993986
03_88_36__s4,0.5309656826673507,0.40788363032319236,0.5835986736664407,0.4207468060214946,0.35574915135067614,0.5981892662349566,0.44522101068590997,0.42288321236340515,0.42758927161972354,0.3916468244393047
02_02_31__s6,0.2983167932154782,0.5377343407505716,0.5989935906592931,0.5171513118043878,0.5289774816335824,0.49146102597297125,0.5558477699464477,0.2528963461094465,0.5044018617585546,0.25692793449783774
04_25_67__s2,0.43884864387673544,0.37740680011204225,0.5277395323021795,0.4627061766816643,0.44591198961028167,0.467539895296953,0.5407609165080961,0.3424835586638105,0.4621170664922667,0.30578423851192515
06_72_46__s8,0.29981802583630573,0.6169602954388901,0.580852647673267,0.524351374861254,0.6141071675768413,0.4973741985538958,0.6152038531077758,0.2536272050667532,0.5203602525240122,0.2595482268996509
05_01_50__s4,0.3820940797659566,0.4645381067439111,0.5268300604220247,0.41992960539272906,0.5044618837073772,0.48976653787286983,0.5509727972405831,0.3742700594017227,0.4434462128033726,0.40177179068395275
06_61_41__s3,0.4004945394262038,0.35935458692735495,0.5640757393311066,0.4173398873339149,0.34165402494288266,0.5001283997463141,0.4232323262943075,0.38159779223012275,0.39588495876434165,0.412882154080444
06_70_34__s7,0.31692536322657117,0.5995804033548585,0.5879260298414855,0.520142797521103,0.6055464196005016,0.5350801790227577,0.5437644760375913,0.2612403001594986,0.5222161947429023,0.2654702231512474
05_93_35__s6,0.32166601905985764,0.5841606328729422,0.6024756998406172,0.5090196703310239,0.629210796891089,0.538040285829163,0.5388497946181825,0.2604533425511559,0.5170726014763363,0.2680636044892321
02_71_04__s3,0.29824912227799766,0.6043222265865043,0.5849319438906507,0.5195297523889313,0.5739031139384099,0.4813080708946046,0.6139935117712043,0.2519662773579019,0.5174063921937826,0.2514315530077601
01_39_79__s6,0.4083207958084855,0.3797732689364608,0.5547847287328077,0.40915117692059516,0.3867364862802839,0.5194599031331921,0.42272805204004343,0.3897891684726957,0.40402579024834717,0.42706809586153704
01_41_23__s5,0.38005240661342676,0.4264676431471297,0.5588202378697689,0.48353939776398785,0.48886777870480186,0.45915460975727673,0.6022443056136654,0.29786498400388106,0.4952761214472863,0.27376527333043976
05_76_76__s8,0.30458858970029673,0.4592529092706549,0.5572495455843666,0.5167825790034377,0.4987790159618792,0.46406958621592787,0.599117558297914,0.268043018420694,0.5604974092156498,0.2753914083384158
05_29_82__s1,0.41692034545516193,0.3054745678589265,0.5510391641874327,0.41628798621552165,0.29185806844078915,0.49774462720704826,0.4176510505469462,0.3997066456418809,0.3959353472870257,0.41736767684057463
05_39_17__s6,0.2699279836029483,0.4995139654372786,0.5546259541517764,0.5467637053115396,0.7114573921862757,0.38972647660377635,0.5575625117604291,0.23478018295412084,0.49398938259376585,0.2472895377583056
02_32_51__s4,0.31234694574702526,0.6310593023683857,0.5675913066875047,0.5240307345906079,0.6295523165175314,0.5164543589283159,0.6024441868807884,0.2611918138733168,0.525254851937659,0.27009534802914664
06_94_48__s5,0.439417990260309,0.45372644140735574,0.5102625948727483,0.445123439654787,0.4214699856611773,0.5497485445042657,0.4958215275831442,0.39831334400464913,0.464321599490356,0.3955183730118093
01_19_30__s1,0.24415323613076054,0.42428560896445244,0.4973920656613235,0.5582361875417237,0.7449080444654239,0.3546007503514679,0.49433874373771775,0.2299540851729688,0.5194752170862713,0.24245945356847304
01_80_19__s7,0.37105526838339853,0.34122640320496345,0.5387033240779453,0.4732162193393246,0.45823489895279956,0.44068062858586565,0.5419366813080028,0.3145529183390594,0.4741325840749564,0.2997250477321837
02_05_21__s4,0.29821458372698667,0.5728475238631298,0.5815238133361879,0.5278740088621434,0.5327266370510173,0.4800805950315392,0.5878713694093085,0.2538015389880789,0.5148588801708552,0.25244054726116577
04_92_05__s3,0.42866589658362786,0.3277471406830595,0.5634723084428027,0.41796466546162453,0.30848111178967985,0.5067308051669045,0.4206839240412292,0.39429026625739855,0.3939521202899276,0.40756702293153946
03_53_45__s7,0.5375014436868276,0.38693347577762943,0.5471978016160368,0.43380297313792915,0.32110271020104997,0.5860367564764981,0.43159238760445096,0.43456336932330014,0.4295426324570802,0.3781322334877709
02_79_14__s3,0.5296842874531977,0.40537072698865556,0.6041097172778972,0.4472569005871926,0.33609600191856615,0.5861035817968804,0.4324855817292303,0.40230174917354805,0.42466280159297176,0.3605584945927797
05_39_95__s3,0.29415286610333075,0.4365116086654828,0.5701890671899239,0.5148523311160914,0.4989466297628954,0.42272901443315086,0.6285567554026997,0.25735381203352675,0.5275174232944886,0.2542001721207125
02_17_52__s4,0.2977157092147632,0.6226170136331047,0.5605504298781537,0.5369125100436395,0.6128197357554512,0.5112124462701656,0.6071232718233379,0.25580430245245994,0.5268213703563045,0.2600782804923196
01_38_82__s3,0.37625721366465065,0.3007236615750446,0.5332434545830753,0.42730552800377153,0.3817184537112654,0.4420075862820072,0.5681982154736855,0.36530869689033224,0.44927431719327154,0.37860931861769975
05_93_71__s5,0.2819754390888965,0.5215601561883559,0.5716244155862343,0.5239650349746521,0.5676336316865592,0.45312459858933013,0.6092366661051617,0.2508796606881115,0.4966875506884169,0.25163120937891625
02_13_88__s1,0.3255445839533498,0.5914783913249456,0.6020401816027701,0.5082714122129388,0.6123144910538095,0.5406678620872688,0.525047315835489,0.2654851403116992,0.5139916584963755,0.2704362594632624
06_75_56__s7,0.33900431760274663,0.4208235128703429,0.6144152146941518,0.4973195745960268,0.41917190893002515,0.4792337942975105,0.49471742311220696,0.28511271166894736,0.4719815240029829,0.28246886376269303
04_22_83__s7,0.29155138616586734,0.621154135129597,0.551898594271438,0.5330847163416383,0.6078585787732328,0.5121082245589907,0.5711804431226304,0.2573706707483523,0.527546874329845,0.26193989469777257
04_37_33__s4,0.26674493084995166,0.5530588144629973,0.5725538098660382,0.5216794641759319,0.6203600014948533,0.4406131864145598,0.6678776217638387,0.2383106310934934,0.5153634793265924,0.24546997219193062
02_37_68__s1,0.31170170424981836,0.639604381857569,0.5621044494167702,0.5267764956538717,0.6333538570479186,0.5118417103928067,0.603848130098963,0.260752279218727,0.5261530914304112,0.26683144569965245
01_10_26__s5,0.3013400423487688,0.5728252738222757,0.5878827452156657,0.5297278150743071,0.6308933284657355,0.5103154728785355,0.5379713795563631,0.2489657864337593,0.5137453604834542,0.2540865452553253
02_59_43__s8,0.510168424723051,0.3469416104733838,0.5177689782170141,0.4484706676317231,0.3095480469599085,0.5831185592487537,0.44328230520558487,0.4312566011533933,0.4288792012796156,0.3815857668335682
01_02_96__s2,0.44748688524104,0.48603076947005064,0.5065150258414841,0.4782824778481887,0.4295600717819712,0.5968770339576568,0.44904574048417434,0.3864344689660653,0.481067860694504,0.3539075270238862
05_62_10__s5,0.41726661566397316,0.3718124866080991,0.5449367360838876,0.4789377614123329,0.38474057523679317,0.5022180149974327,0.5527974138311695,0.3456946572010005,0.5157849383703615,0.3268842540363127
02_81_43__s5,0.260148197499818,0.6839689430858392,0.6220680696270993,0.551610088034484,0.6625313280122763,0.40596454463237325,0.6259207657197312,0.23952188267790506,0.5419912109529291,0.2445590999317511
06_31_89__s4,0.3124272128287548,0.3914978605692017,0.5146935327914604,0.5041482090696731,0.4790096809826497,0.40470142268530596,0.5222500458191839,0.26615435930429904,0.5106518488820123,0.2565089476611525
02_55_06__s7,0.44452162642619064,0.3146834674201379,0.5457759322635943,0.4617873612293042,0.3305350933984218,0.4961326396713473,0.50730393638619,0.36556173414915627,0.4844003711163248,0.34066680301256536
06_38_92__s2,0.3645291023908772,0.4254977486431086,0.5188202639168056,0.4225370602935832,0.4781809594393704,0.47405116979371636,0.5124665081282193,0.36382309190756495,0.436963968636094,0.39816800624940124
03_51_83__s2,0.2625613643304742,0.670200010689641,0.6362094796177064,0.5481609614853376,0.6554155698999576,0.4067005632908057,0.6434584242650822,0.2399706869328364,0.5524331616341376,0.2460100272580659
05_95_51__s1,0.3174587664482218,0.5638771738193535,0.6219708802502857,0.5133598145977866,0.5796267101919982,0.5108490263070341,0.5417748338065077,0.25530334939539545,0.4997156989283698,0.2594527152503298
03_51_58__s3,0.26290290988295767,0.4904238022498157,0.6364997333514922,0.5275682418885047,0.5742695161100605,0.4405636588217195,0.46666797474641514,0.23342315635519723,0.5013777548179853,0.25991355867542865
06_90_63__s7,0.31541860259296894,0.4545464642442404,0.5172520279005869,0.524563744887822,0.5348517705918184,0.44752922846531273,0.518265810267306,0.2714899303605817,0.5052343255756371,0.26782766219132687
06_14_87__s1,0.2978333641512114,0.602400642465751,0.5693949667611385,0.5276219804376433,0.6078260964605561,0.5071314445865956,0.5845087439138147,0.25500461074813746,0.5151155543100029,0.2593468775614213
03_49_37__s3,0.5354248203080738,0.3707928108142971,0.5831099662857828,0.4327499954843988,0.31472914231037974,0.5847346137506346,0.422725534980129,0.42566403099660355,0.40810657939347134,0.3846731212105447
02_06_66__s1,0.32712191884698427,0.5458856599889139,0.5830413120144948,0.5184803529832979,0.544376977646153,0.5106429085927717,0.541258860007723,0.2694401811044526,0.49547593752354946,0.26208443776935963
06_66_26__s5,0.4154437367143736,0.44702566794966053,0.5180893762571149,0.4242179702900746,0.43899052828997964,0.5170959495149968,0.48559781687220877,0.390034853839747,0.4266248790296127,0.397913189855899
06_72_90__s4,0.3356595467277887,0.4641401019725122,0.5900027303866142,0.508550842468004,0.45860394779576946,0.4788978283296617,0.5699203287639485,0.28501052623464124,0.4789280489644258,0.2742479533198995
05_50_64__s2,0.4710830095588324,0.40410162953090073,0.5203163304999565,0.40624228602862594,0.4247444720799344,0.5759234942166168,0.43798845458171,0.42382016241871234,0.4229020380241867,0.42513008277629366
04_25_27__s1,0.32124803602424984,0.582881003875774,0.6145664151088709,0.5054451718062329,0.6263756667452,0.5348041261112749,0.5464498212674324,0.25786516994633607,0.5174152640190325,0.2668953331064329
05_66_26__s6,0.26031177402523437,0.6882602802033139,0.6199475455265518,0.5508604237912843,0.674013149279145,0.4029441281928279,0.6283000036385316,0.23830034793298505,0.5442960602528721,0.2433818887440809
06_33_35__s7,0.2648346100137789,0.5837187623279674,0.5795995154983864,0.52574366818235,0.6316928770612439,0.4403663840275176,0.681267908584759,0.233422941402843,0.5243472960266262,0.24226493558749246
03_23_19__s1,0.46955914513897,0.3724671568920707,0.5687280316840508,0.46279564230085674,0.3603123201496266,0.5290947311850805,0.42715044686047354,0.367948498355142,0.4331789037994007,0.3331435896767476
03_59_52__s7,0.2650229252773103,0.5267642361474054,0.5514345751658658,0.5447600390630094,0.6722202780018234,0.4094650012268827,0.5876097893659743,0.23610593505182556,0.5005916172267062,0.24420438270991374
02_27_37__s7,0.2746699317126931,0.561566180939635,0.5681738954812449,0.5309670350346052,0.5462051253507377,0.4740146232297228,0.6073522755762494,0.23920757747331992,0.519796015350157,0.24792781088645366
06_24_87__s7,0.30213252871297347,0.61898092927,0.5781714999951222,0.5176184845782346,0.5842195862438386,0.4898183546124904,0.6331931915742373,0.25422202047394676,0.5223774520784326,0.25476557855619436
03_75_30__s8,0.2591506302099217,0.584413922636485,0.5920206061116701,0.5295648492106707,0.5771946915619794,0.4474444602691798,0.6592814155278466,0.22486212081848758,0.5376189103309864,0.23473260901331452
06_38_66__s7,0.304151835613378,0.47985648459900415,0.5380028082272126,0.5093875767678903,0.49280761286100205,0.46278455797487844,0.5165546444428419,0.2593643418494259,0.5005491419161431,0.265270957367359
05_08_87__s6,0.3463342530136338,0.4050468035893459,0.5184707908519015,0.4434524973195489,0.4026864184422577,0.49835798771889833,0.46450929364124943,0.34728992235840117,0.4426632475457872,0.38007743955981727
01_84_08__s2,0.2595030013658919,0.6855361552017951,0.6194258347796497,0.5506218528425849,0.6597307846966369,0.4062470032730993,0.6272360686869322,0.23988089708587682,0.5407652817323148,0.24442740738044513
05_76_81__s6,0.2756451575634062,0.5063522690542651,0.5578207395329037,0.5393402177949542,0.6352242900566603,0.4207678258753082,0.5750391457895379,0.24288059984185636,0.491270977755084,0.24789010964342628
03_42_60__s5,0.28741859977143813,0.5715141839881656,0.5666575873304149,0.5290180993529128,0.5936415465601933,0.49543479733797186,0.6027315768348173,0.2516041653161224,0.553153965264581,0.26541524182451975
01_06_82__s6,0.3094874865283788,0.597310326268364,0.5820929453726937,0.5244993804294352,0.559815975400329,0.4894448555199855,0.5957845129226015,0.2598107886583891,0.5136954677228112,0.2598196371067439
03_24_67__s3,0.46821828665641757,0.3644724088510761,0.5245692437978227,0.41976393947006374,0.3530946363664313,0.5545742034009324,0.4366406096139921,0.4221148544946839,0.4110398966413154,0.40284618282457446
01_57_46__s6,0.27647545096504356,0.6471411542028273,0.6363368707553729,0.5378104219978328,0.5956563802385061,0.40945120248734423,0.6196557978216874,0.24937518550265958,0.5332834561186373,0.24629525709750416
02_03_26__s7,0.32300825630544255,0.5812560158367134,0.6197915725959099,0.5027778269853813,0.6085854629944751,0.5352618156743445,0.5373475904215457,0.258323101124241,0.5176912465964778,0.2662585930615996
03_50_76__s7,0.5133548937458491,0.431952331039019,0.5370111681476745,0.4455106180789029,0.38147581300702654,0.5843350579996863,0.45028164258035236,0.40616752233934034,0.4381373504248883,0.355096560002615
06_75_31__s3,0.2882847311794253,0.4242069303485947,0.5330073881059462,0.5154948904156305,0.4898190195578392,0.4041343152512849,0.513422898821604,0.24912229976082648,0.5052585632364531,0.2539998689047971
05_91_50__s4,0.2303454683431475,0.5118824456701927,0.5167268084648419,0.5740559011095848,0.7357352074007268,0.36487437715520066,0.5563266550903072,0.2127726708845559,0.5284529625551775,0.22614161217413317
01_31_07__s8,0.3454144884367279,0.5166152431180822,0.6546887863692874,0.49805543385579637,0.49637913155890295,0.5154918127282693,0.5281770790003626,0.26911212725962563,0.49246408478189907,0.27216854957228276
05_49_46__s6,0.5251557881610696,0.35292982397182665,0.5350694316807619,0.4283127242105897,0.316049837924792,0.579463005786948,0.3959529566308347,0.43335881626763695,0.41336579711216187,0.38394607882385107
04_26_67__s2,0.2825782162136396,0.5660141645300838,0.5937879736417964,0.5191426090305791,0.5604430403080541,0.4415409283549078,0.6262112735372303,0.2426793170540971,0.5092769326483093,0.24329361703916014
04_22_87__s1,0.282332473636425,0.5648897867751295,0.5685782036416944,0.5285213896062758,0.6122403493166375,0.4610756670996243,0.6138213709858048,0.24817709641373567,0.5064590987109896,0.25153541482417124
06_85_63__s8,0.485867007909039,0.34882375276401284,0.5494017863346453,0.4339423717753261,0.31066104069806866,0.5591943216699572,0.40560593117049765,0.4070382268461356,0.4174072063522581,0.3745237006520994
06_42_19__s8,0.38591368973594403,0.2638077191985865,0.4933179736903334,0.4346830268005467,0.35636340683366813,0.4177126120934719,0.5281471191015538,0.36649682128039585,0.4479361178634779,0.3673272120462659
03_49_53__s4,0.5518380219745688,0.3860242594301095,0.5836328645944742,0.4337607122705528,0.32348773301566414,0.5994969316797196,0.427372994852526,0.4286166294903969,0.41509589220426824,0.38058867360436566
03_13_31__s6,0.27837659003233794,0.5781515826449465,0.5375617400302201,0.5498242308741508,0.5570031451752827,0.4875497914521386,0.5311623374075909,0.25764652212587685,0.5287571635537708,0.2626887044229331
01_77_63__s8,0.318519281794022,0.3864645018448043,0.5442416034533437,0.504260643468618,0.46482802208636975,0.4239858894282542,0.5105589324928249,0.27751589856195563,0.4892773420778944,0.2824749943142384
05_86_02__s6,0.2687292589884922,0.660896632395035,0.6318605580797061,0.5422188862713903,0.6148000410813924,0.4046667541730639,0.6246432671366002,0.24560601915854716,0.5378962719448932,0.24387570878284204
02_47_31__s4,0.2655865079672719,0.6578432036300109,0.6282312237679294,0.5450862292820624,0.6324424327104399,0.40069524269905527,0.6073646594168599,0.2412325399202002,0.537256799687257,0.2413541352946007
05_06_73__s8,0.2893293408447233,0.5980073066034634,0.5717177767953538,0.526331609189263,0.6153534364377071,0.47909970536532337,0.5726921683358235,0.2479214529323026,0.5090426951077511,0.25346974424168817
06_89_49__s6,0.28623443781599434,0.5784785597018033,0.5397325705418319,0.5465075941855915,0.5377049386884442,0.5079692469662147,0.5346868078763236,0.26334163189884807,0.5341274544011022,0.26648532978985817
04_62_61__s8,0.25329685601433427,0.5634336203087056,0.5929195636200466,0.5262299461824773,0.6331959822654962,0.4381213289884854,0.6539664523668549,0.22534997756571817,0.5431072328746445,0.23977343223320863
06_49_04__s7,0.40369978713334365,0.4151684334416173,0.5570298569632464,0.44962356508998563,0.37294197786915956,0.5116628997302258,0.47284227039044435,0.3615480284829992,0.43263006399248355,0.3551140368637897
04_04_81__s4,0.5302295540468043,0.3509004595971306,0.5483092761477825,0.4302963222727814,0.3083985082358986,0.5754025037087055,0.43748966506743525,0.42582722184925526,0.41719723266930164,0.37381280593667554
06_51_55__s8,0.2877014088905857,0.6095555996711234,0.5771646679034051,0.5254264146718616,0.600491108817116,0.4564840517041515,0.6271834414738064,0.24601770693764055,0.5154178114898176,0.24623374036913562
05_51_38__s6,0.3066666525100823,0.562596775260419,0.5782631203327974,0.5257845873092665,0.5794521297437663,0.5088105816695941,0.5507516767499291,0.26427606344235965,0.49755441359619773,0.2652964141256692
01_01_50__s4,0.24745709157228435,0.5927732799900561,0.5720953766979666,0.5355485767714642,0.6297149216680071,0.4116807736702438,0.6535395070792501,0.22137767648412016,0.5390273021904931,0.2353455993735808
06_43_66__s7,0.2613283939261894,0.49921948388582815,0.5749621003670092,0.5296840162048811,0.5418885259453825,0.4381497375699953,0.5988761950269827,0.2397909574630307,0.5270309354771046,0.24661674034831058
06_77_05__s7,0.42428057157792126,0.2691642556139852,0.50065824551023,0.4450088308270252,0.42222122560536696,0.4363776307171503,0.451182572664312,0.3566957540460645,0.4579070415286875,0.3304167594960451
04_01_12__s1,0.4024396751334252,0.4273782304533746,0.560037711272338,0.4635717088226681,0.4388992883204799,0.4821548263266123,0.5542032485620269,0.3233437090537329,0.46727602470516644,0.2998689900613135
03_75_90__s8,0.29535900494126927,0.6109670673289412,0.5676430311883797,0.5278352610682409,0.5991262874587816,0.4940124624159355,0.5763836287207981,0.2541402413843684,0.521023253097608,0.25719690819084806
01_62_68__s4,0.28505638980703113,0.47900813993149605,0.561279472511268,0.5310897593363355,0.5656983234412682,0.4332456671332984,0.5729919012839876,0.25254935277883955,0.48547442583661143,0.25352782093798465
05_40_29__s8,0.29119443749492036,0.6205301542459356,0.5623027657423614,0.527359466287821,0.6011064287586134,0.5185708842061688,0.5582606790919025,0.25725963978958494,0.5270949594797503,0.26139651790348767
05_54_51__s2,0.2867170745650222,0.5038335715719136,0.5709951872019099,0.5257960899517683,0.5619890660890913,0.4435436702497899,0.6089763999196628,0.2550149373045985,0.4908014507289571,0.25451301546734306
05_48_15__s4,0.2466454671605584,0.487726586151363,0.5496276427922503,0.5329453534895889,0.5491541099528636,0.39439440396345504,0.5678518777438503,0.2224727657623791,0.5229638600843207,0.22861173922743594
04_44_31__s5,0.434882904745312,0.3304189117920152,0.518219575186999,0.4559050095897608,0.4532436689882793,0.4619701801558162,0.5151375478995232,0.3431953214646801,0.47885506817726553,0.3070017085902058
03_64_81__s6,0.3375101268888,0.551062878118945,0.6171099065806593,0.5003651155551292,0.5587517302580745,0.5283691642157903,0.5195753864851623,0.2674091450958467,0.49722090564979493,0.2682210718660535
02_72_04__s1,0.3248024182897758,0.573270341211536,0.6159964576667364,0.506413537103566,0.5929776816611361,0.5379224678223242,0.5230196113798642,0.2608909938884811,0.5135666125813602,0.2690486362566121
03_45_80__s7,0.30809576512436504,0.6305381853139662,0.561268625036388,0.528366508229317,0.6296678628068387,0.4995906298441441,0.5934968915828694,0.25955105556306823,0.5244904601796343,0.2628420518419896
06_52_25__s1,0.4142841038141441,0.3882566066370915,0.5521233245819074,0.42066354776093284,0.43825776800061966,0.5148481733262285,0.4506728980178109,0.3819899365960938,0.40474598644462845,0.4107692002003226
05_65_19__s3,0.3242427396519656,0.5853708844718449,0.6159183256603502,0.5055726682027792,0.5868889794877921,0.5367009642353162,0.5207097900987385,0.2615294865841501,0.5138931525416768,0.26863881753696545
04_65_81__s2,0.3981282811178665,0.4376635135993206,0.6244938277002985,0.4835225163717738,0.39610112697137145,0.5151971155882122,0.47845978179251336,0.3113886751885016,0.4576482179631074,0.2980347007903398
02_85_30__s4,0.3974261478850575,0.3354847629681186,0.5405490401333239,0.4246227678418825,0.3121423353837715,0.4913130165278456,0.4215584542214112,0.3829068385979039,0.39836469570832356,0.39878691876849826
03_61_30__s2,0.273022881650752,0.610752277234036,0.5966714896795576,0.5196822758922693,0.6236996241834106,0.4617443116794441,0.6959601379358289,0.2346964369710707,0.5344798953191225,0.2454118016470299
01_51_67__s1,0.2785414556775165,0.6185019778792622,0.5666180660085083,0.5304309492117164,0.6154208062145979,0.4671846294903572,0.5989560245969004,0.24533092131361112,0.5238730975944305,0.25056422801512906
04_49_73__s7,0.30295336909214704,0.6125621475573827,0.5858321280547647,0.5226733729397266,0.6090953488607163,0.5058321760922995,0.5934863855906082,0.2566714260061709,0.5171633152055671,0.2644950644580044
03_61_10__s1,0.2666764435273044,0.5769431213608767,0.5719773972780979,0.520042404333151,0.6031286492199761,0.44411689075402183,0.6203643273048869,0.23097369637102463,0.5211817002378489,0.23809116561193658
05_66_65__s3,0.4362240988596375,0.4188035642302378,0.5797664992770859,0.4423552094261821,0.38782778973993165,0.44078116146095314,0.47107010679065203,0.3960400809380324,0.4398238979149234,0.3701918753033204
02_08_21__s3,0.2685416653344107,0.5255555948362584,0.5816770632681936,0.5311845027992126,0.5510946287603858,0.4718748501432876,0.6333765359390764,0.23831163882933315,0.5377779066901274,0.2474838795833768
03_16_15__s1,0.230161057804281,0.5352099222857595,0.5488088593074864,0.5551689519713547,0.6811858031768057,0.3662349829339163,0.5393234792079942,0.21637547076903202,0.5328705203166366,0.2269148901370238
01_23_86__s1,0.2651928976431454,0.6682743930639199,0.6349785730280026,0.5493279266959886,0.6599611546928162,0.409411620591359,0.6549545722495447,0.24290842175995733,0.553544033795319,0.2498413998731058
05_16_05__s4,0.26171074765844826,0.6649986375822166,0.6361743110304809,0.5503986864275292,0.6676864840762178,0.3977317027058665,0.6281564492122632,0.2373459653232291,0.5473404054201584,0.24209014616185903
06_58_66__s6,0.2640129923144278,0.6715046409329837,0.6305380922681036,0.5489484734782683,0.6628066309857812,0.41095386938772516,0.6536130341795525,0.24408520897259603,0.5512684967070486,0.2510682762033347
01_25_59__s1,0.418316354327048,0.30719418861401904,0.5780946552843086,0.45834001367995786,0.35540726427899827,0.4525389657493657,0.44576255630982053,0.34534969160852697,0.46306207955985534,0.3259030688023001
01_57_32__s7,0.47041862657818084,0.3229222350298046,0.5525379845340016,0.43916139057605913,0.34178914653042003,0.5308873991353142,0.46315650900724603,0.38985474218117694,0.43763729470940643,0.3538168536044262
04_78_57__s2,0.36272781281888866,0.3781095208582734,0.6884381674597211,0.4963409238513875,0.7385112649638729,0.38834709994691563,0.37290313415887577,0.29858973487791723,0.4641134128621123,0.32866308408296774
02_82_74__s2,0.27909593572949537,0.6020394438052167,0.5719950784495067,0.5309152784879744,0.6044657290360151,0.4727220368598087,0.5719171657980571,0.2439460942424099,0.5182519296167648,0.24925276686493092
03_86_87__s4,0.2826008668857159,0.46155456632638725,0.5528309373173217,0.5187015063274215,0.5011153000448606,0.4266006765095731,0.5609023409183014,0.2473646099525927,0.5070542063631499,0.2570697242248492
06_18_60__s4,0.37393555626705305,0.48739582416447735,0.6314358287701951,0.48923694018749414,0.44533632400302403,0.5272788663428489,0.48549561556375714,0.2927439464784518,0.4728863297633287,0.28806251688747825
04_77_63__s3,0.38620455628091654,0.47642730703013975,0.5739977308098209,0.49523624952615636,0.4643577265963734,0.536281566229449,0.49695730571579155,0.3138850036457185,0.4690811286960871,0.2942277947812653
